PARTY_ID_机构内部ID,TICKER_SYMBOL_股票代码,EXCHANGE_CD_交易市场代码,PUBLISH_DATE_发布日期,END_DATE_REP_报告截止日期,END_DATE_截止日期,REPORT_TYPE_报告类型,FISCAL_PERIOD_会计区间,MERGED_FLAG_合并标志,REVENUE_营业收入,N_INT_INCOME_利息净收入,INT_INCOME_利息收入,INT_EXP_利息支出,N_COMMIS_INCOME_手续费及佣金净收入,COMMIS_INCOME_手续费及佣金收入,COMMIS_EXP_手续费及佣金支出,INVEST_INCOME_投资收益,A_J_INVEST_INCOME_其中对联营企业和合营企业的投资收益,F_VALUE_CHG_GAIN_公允价值变动收益,FOREX_GAIN_汇兑收益,ASSETS_DISP_GAIN_资产处置收益,OTH_GAIN_其他收益,OTH_OPER_REV_其他业务收入,SPEC_OR_营业收入特殊项目,AOR_营业收入调整项目,COGS_营业支出,BIZ_TAX_SURCHG_营业税金及附加,GENL_ADMIN_EXP_业务及管理费,ASSETS_IMPAIR_LOSS_资产减值损失,OTH_OPER_COSTS_其他业务成本,SPEC_OP_营业支出特殊项目,AOP_营业支出调整项目,OTH_EFFECT_OP_影响营业利润的调整项目,AE_EFFECT_OP_影响营业利润的差错金额,OPERATE_PROFIT_营业利润,NOPERATE_INCOME_营业外收入,NOPERATE_EXP_营业外支出,AE_FFECT_TP_影响利润总额的调整金额,T_PROFIT_利润总额,INCOME_TAX_所得税费用,OTH_EFFECT_NP_影响净利润的调整项目,AE_EFFECT_NP_影响净利润的差错金额,N_INCOME_净利润,N_INCOME_ATTR_P_归属于母公司所有者的净利润,N_INCOME_BMA_被合并方在合并前实现的净利润,MINORITY_GAIN_少数股东损益,OTH_EFFECT_NPP_影响净利润分配的调整项目,AE_EFFECT_NPP_影响净利润分配的差错金额,BASIC_EPS_基本每股收益,DILUTED_EPS_稀释每股收益,OTH_COMPR_INCOME_其他综合收益,OTH_EFFECT_CI_影响综合收益总额的调整项目,AE_EFFECT_CI_影响综合收益总额的差错金额,T_COMPR_INCOME_综合收益总额,COMPR_INC_ATTR_P_归属于母公司所有者的综合收益总额,COMPR_INC_ATTR_M_S_归属于少数股东的综合收益总额,OTH_EFFECT_PCI_影响综合收益总额分配的调整项目,AE_EFFECT_PCI_影响综合收益总额分配的差错金额
603,600000,XSHG,2013-08-14,2013-06-30,2012-06-30,S1,6,1,40002000000.00,35606000000.00,74135000000.00,38529000000.00,3877000000.00,4154000000.00,277000000.00,118000000.00,64000000.00,-139000000.00,485000000.00,,,55000000.00,,,17496000000.00,3051000000.00,11508000000.00,2852000000.00,85000000.00,,,,,22506000000.00,53000000.00,12000000.00,,22547000000.00,5281000000.00,,,17266000000.00,17193000000.00,,73000000.00,,,.9200,.9200,1542000000.00,,,18808000000.00,18735000000.00,73000000.00,,
603,600000,XSHG,2015-03-17,2014-06-30,2012-12-31,A,12,1,82952000000.00,73362000000.00,150243000000.00,76881000000.00,8746000000.00,9321000000.00,575000000.00,76000000.00,92000000.00,-180000000.00,417000000.00,,,531000000.00,.00,,38533000000.00,6258000000.00,23814000000.00,8119000000.00,342000000.00,.00,,,,44419000000.00,434000000.00,99000000.00,,44754000000.00,10443000000.00,,,34311000000.00,34186000000.00,,125000000.00,,,1.8330,1.8330,17000000.00,,,34328000000.00,34203000000.00,125000000.00,,
603,600000,XSHG,2015-03-17,2014-06-30,2011-12-31,A,12,1,67918000000.00,61441000000.00,121221000000.00,59780000000.00,6717000000.00,7205000000.00,488000000.00,194000000.00,72000000.00,-860000000.00,243000000.00,,,183000000.00,.00,,32161000000.00,4899000000.00,19553000000.00,7500000000.00,209000000.00,.00,,,,35757000000.00,157000000.00,75000000.00,,35839000000.00,8484000000.00,,,27355000000.00,27286000000.00,,69000000.00,,,1.4630,1.4630,905000000.00,,,28260000000.00,28191000000.00,69000000.00,,
603,600000,XSHG,2012-03-16,2011-12-31,2010-12-31,A,12,1,49855851000.00,45203510000.00,72966932000.00,27763422000.00,4048546000.00,4461471000.00,412925000.00,22212000.00,75666000.00,-87630000.00,540420000.00,,,128793000.00,,,24783799000.00,3395394000.00,16480121000.00,4587419000.00,320865000.00,,,,,25072052000.00,247829000.00,38975000.00,,25280906000.00,6102319000.00,,,19178587000.00,19177209000.00,,1378000.00,,,1.2300,1.2300,-2009606000.00,,,17168981000.00,17167603000.00,1378000.00,,
603,600000,XSHG,2015-04-30,2015-03-31,2014-03-31,Q1,3,1,27602000000.00,21642000000.00,49405000000.00,27763000000.00,5013000000.00,5214000000.00,201000000.00,-346000000.00,19000000.00,1384000000.00,-414000000.00,,,323000000.00,,,13595000000.00,1909000000.00,7034000000.00,4525000000.00,127000000.00,,,,,14007000000.00,85000000.00,23000000.00,,14069000000.00,3261000000.00,,,10808000000.00,10710000000.00,,98000000.00,,,.5740,.5740,1614000000.00,,,12422000000.00,12324000000.00,98000000.00,,
603,600000,XSHG,2016-04-30,2016-03-31,2015-03-31,Q1,3,1,32991000000.00,24679000000.00,55460000000.00,30781000000.00,6932000000.00,7247000000.00,315000000.00,731000000.00,27000000.00,-132000000.00,245000000.00,,,536000000.00,.00,,18305000000.00,2274000000.00,6484000000.00,9313000000.00,234000000.00,.00,,,,14686000000.00,141000000.00,33000000.00,,14794000000.00,3485000000.00,,,11309000000.00,11194000000.00,,115000000.00,,,.6960,.6960,-829000000.00,,,10480000000.00,10365000000.00,115000000.00,,
603,600000,XSHG,2014-08-14,2014-06-30,2013-06-30,S1,6,1,46518000000.00,39262000000.00,82727000000.00,43465000000.00,6327000000.00,6660000000.00,333000000.00,568000000.00,84000000.00,-380000000.00,337000000.00,,,404000000.00,,,21131000000.00,3212000000.00,13021000000.00,4543000000.00,355000000.00,,,,,25387000000.00,70000000.00,28000000.00,,25429000000.00,5927000000.00,,,19502000000.00,19386000000.00,,116000000.00,,,1.0390,1.0390,80000000.00,,,19582000000.00,19466000000.00,116000000.00,,
603,600000,XSHG,2014-10-31,2014-09-30,2013-09-30,Q3,9,1,72477000000.00,61138000000.00,128897000000.00,67759000000.00,10138000000.00,10615000000.00,477000000.00,470000000.00,128000000.00,-519000000.00,556000000.00,,,694000000.00,,,33372000000.00,4967000000.00,19466000000.00,8292000000.00,647000000.00,,,,,39105000000.00,143000000.00,44000000.00,,39204000000.00,9198000000.00,,,30006000000.00,29818000000.00,,188000000.00,,,1.5990,1.5990,-1328000000.00,,,28678000000.00,28490000000.00,188000000.00,,
603,600000,XSHG,2012-08-15,2012-06-30,2011-06-30,S1,6,1,31865108000.00,28368393000.00,52212378000.00,23843985000.00,3298188000.00,3505997000.00,207809000.00,66966000.00,53114000.00,3720000.00,62781000.00,,,65060000.00,,,14926720000.00,2262433000.00,10553597000.00,1829036000.00,281654000.00,,,,,16938388000.00,14164000.00,14462000.00,,16938090000.00,4027403000.00,,,12910687000.00,12879524000.00,,31163000.00,,,.6900,.6900,-351778000.00,,,12558909000.00,12527746000.00,31163000.00,,
603,600000,XSHG,2012-04-28,2012-03-31,2011-03-31,Q1,3,1,15195988000.00,13620250000.00,24363868000.00,10743618000.00,1474259000.00,1569446000.00,95187000.00,20360000.00,21858000.00,8194000.00,44129000.00,,,28796000.00,,,7320623000.00,1072363000.00,5256788000.00,818805000.00,172667000.00,,,,,7875365000.00,5277000.00,1409000.00,,7879233000.00,1805255000.00,,,6073978000.00,6058719000.00,,15259000.00,,,.3250,.3250,11161000.00,,,6085139000.00,6069880000.00,15259000.00,,
603,600000,XSHG,2017-04-27,2017-03-31,2016-03-31,Q1,3,1,42191000000.00,27812000000.00,55643000000.00,27831000000.00,11618000000.00,12060000000.00,442000000.00,1969000000.00,47000000.00,41000000.00,-94000000.00,,,845000000.00,,,23758000000.00,2409000000.00,7948000000.00,13285000000.00,116000000.00,,,,,18433000000.00,32000000.00,14000000.00,,18451000000.00,4416000000.00,,,14035000000.00,13922000000.00,,113000000.00,,,.6300,.6300,-1651000000.00,,,12384000000.00,12271000000.00,113000000.00,,
603,600000,XSHG,2018-04-28,2018-03-31,2017-03-31,Q1,3,1,42945000000.00,26519000000.00,58665000000.00,32146000000.00,12191000000.00,13132000000.00,941000000.00,3669000000.00,34000000.00,-1539000000.00,1015000000.00,585000000.00,,505000000.00,,,23963000000.00,314000000.00,9541000000.00,13961000000.00,147000000.00,,,,,18982000000.00,56000000.00,21000000.00,,19017000000.00,4370000000.00,,,14647000000.00,14462000000.00,,185000000.00,,,.4900,.4900,-1523000000.00,,,13124000000.00,12939000000.00,185000000.00,,
603,600000,XSHG,2018-04-28,2017-12-31,2017-12-31,A,12,1,168619000000.00,106912000000.00,245818000000.00,138906000000.00,45580000000.00,50773000000.00,5193000000.00,13585000000.00,97000000.00,-3797000000.00,2723000000.00,516000000.00,488000000.00,2612000000.00,,,98344000000.00,1610000000.00,41047000000.00,55285000000.00,402000000.00,,,,,70275000000.00,197000000.00,644000000.00,,69828000000.00,14826000000.00,,,55002000000.00,54258000000.00,,744000000.00,,,1.8400,1.8400,-5572000000.00,,,49430000000.00,48690000000.00,740000000.00,,
603,600000,XSHG,2018-04-28,2017-12-31,2016-12-31,A,12,1,160779000000.00,108120000000.00,214814000000.00,106694000000.00,40692000000.00,43236000000.00,2544000000.00,7033000000.00,180000000.00,2812000000.00,-528000000.00,-13000000.00,,2663000000.00,,,91132000000.00,4444000000.00,37238000000.00,49104000000.00,346000000.00,,,,,69647000000.00,448000000.00,120000000.00,,69975000000.00,16297000000.00,,,53678000000.00,53099000000.00,,579000000.00,,,1.8500,1.8500,-5479000000.00,,,48199000000.00,47619000000.00,580000000.00,,
603,600000,XSHG,2015-10-30,2015-09-30,2014-09-30,Q3,9,1,89773000000.00,71508000000.00,155929000000.00,84421000000.00,15647000000.00,16284000000.00,637000000.00,-240000000.00,138000000.00,1463000000.00,220000000.00,,,1175000000.00,,,44039000000.00,6060000000.00,20665000000.00,17048000000.00,266000000.00,,,,,45734000000.00,211000000.00,86000000.00,,45859000000.00,10692000000.00,,,35167000000.00,34799000000.00,,368000000.00,,,1.8660,1.8660,4473000000.00,,,39640000000.00,39272000000.00,368000000.00,,
603,600000,XSHG,2015-08-20,2015-06-30,2014-06-30,S1,6,1,59043000000.00,46498000000.00,102650000000.00,56152000000.00,10401000000.00,10806000000.00,405000000.00,-624000000.00,,2037000000.00,-19000000.00,,,750000000.00,,,29286000000.00,3953000000.00,13437000000.00,11706000000.00,190000000.00,,,,,29757000000.00,134000000.00,62000000.00,,29829000000.00,6962000000.00,,,22867000000.00,22656000000.00,,211000000.00,,,1.2150,1.2150,3592000000.00,,,26459000000.00,26248000000.00,211000000.00,,
603,600000,XSHG,2016-08-11,2016-06-30,2015-06-30,S1,6,1,70701000000.00,52940000000.00,112414000000.00,59474000000.00,14693000000.00,15305000000.00,612000000.00,689000000.00,91000000.00,1435000000.00,-466000000.00,,,1410000000.00,,,39490000000.00,4493000000.00,14292000000.00,20292000000.00,413000000.00,,,,,31211000000.00,359000000.00,44000000.00,,31526000000.00,7400000000.00,,,24126000000.00,23903000000.00,,223000000.00,,,1.1650,1.1650,785000000.00,,,24911000000.00,24688000000.00,223000000.00,,
603,600000,XSHG,2010-04-30,2010-03-31,2009-03-31,Q1,3,1,7902030345.63,7223153726.63,14716052504.76,7492898778.13,475393913.91,607108976.53,131715062.62,56782263.61,9602801.99,65802887.75,42789888.27,,,38107665.46,,,4038255184.73,626979073.21,1981831821.86,1424556154.54,4888135.12,,,,,3863775160.90,8934513.69,3365657.78,,3869344016.81,908878399.18,,,2960465617.63,2960443468.78,,22148.85,,,.3740,.3740,361057141.88,,,3321522759.51,3321500610.66,22148.85,,
603,600000,XSHG,2018-04-28,2018-03-31,2018-03-31,Q1,3,1,39629000000.00,26279000000.00,66723000000.00,40444000000.00,10580000000.00,11902000000.00,1322000000.00,3696000000.00,25000000.00,-2101000000.00,414000000.00,-1000000.00,60000000.00,702000000.00,,,22524000000.00,465000000.00,9680000000.00,12173000000.00,206000000.00,,,,,17105000000.00,25000000.00,24000000.00,,17106000000.00,2647000000.00,,,14459000000.00,14305000000.00,,154000000.00,,,.4600,.4600,1398000000.00,,,15857000000.00,15709000000.00,148000000.00,,
603,600000,XSHG,2011-10-29,2011-09-30,2010-09-30,Q3,9,1,35891712724.54,32367658665.81,51976017851.77,19608359185.96,2800938529.77,3081128091.63,280189561.86,280948347.11,55087117.54,48814129.80,328846057.21,,,64506994.84,,,16718701113.91,2475611508.00,11983386981.62,2074917986.30,184784637.99,,,,,19173011610.63,174851813.47,21807038.03,,19326056386.07,4480690332.03,,,14845366054.04,14837242296.31,,8123757.73,,,.9940,.9940,135463206.28,,,14980829260.32,14972705502.59,8123757.73,,
603,600000,XSHG,2010-10-29,2010-09-30,2009-09-30,Q3,9,1,26342162719.94,23984719872.91,44747746935.70,20763027062.79,1569264035.30,1939537415.15,370273379.85,323756956.17,41896559.92,20139097.39,312023497.35,,,132259260.82,,,12756750239.58,2095623386.63,8515763598.70,1902815565.90,242547688.35,,,,,13585412480.36,22992776.10,16842404.39,,13591562852.07,3300829733.09,,,10290733118.98,10290091007.14,,642111.84,,,.9990,.9990,-459870123.67,,,9830862995.31,9830220883.47,642111.84,,
603,600000,XSHG,2014-04-30,2014-03-31,2013-03-31,Q1,3,1,22011000000.00,18524000000.00,39178000000.00,20654000000.00,2920000000.00,3080000000.00,160000000.00,227000000.00,47000000.00,160000000.00,-38000000.00,,,218000000.00,,,10364000000.00,1529000000.00,6661000000.00,2077000000.00,97000000.00,,,,,11647000000.00,20000000.00,15000000.00,,11652000000.00,2701000000.00,,,8951000000.00,8903000000.00,,48000000.00,,,.4770,.4770,448000000.00,,,9399000000.00,9351000000.00,48000000.00,,
603,600000,XSHG,2017-10-28,2017-09-30,2017-09-30,Q3,9,1,124768000000.00,78900000000.00,180358000000.00,101458000000.00,35551000000.00,38931000000.00,3380000000.00,8391000000.00,96000000.00,-2610000000.00,2616000000.00,,,1920000000.00,,,70850000000.00,1162000000.00,29275000000.00,40145000000.00,268000000.00,,,,,53918000000.00,899000000.00,74000000.00,,54743000000.00,12347000000.00,,,42396000000.00,41892000000.00,,504000000.00,,,1.4500,1.4500,-2151000000.00,,,40245000000.00,39744000000.00,501000000.00,,
603,600000,XSHG,2017-10-28,2017-09-30,2016-09-30,Q3,9,1,120928000000.00,81850000000.00,161298000000.00,79448000000.00,31140000000.00,32652000000.00,1512000000.00,4202000000.00,140000000.00,1153000000.00,449000000.00,,,2134000000.00,,,67416000000.00,3898000000.00,25851000000.00,37485000000.00,182000000.00,,,,,53512000000.00,226000000.00,49000000.00,,53689000000.00,12551000000.00,,,41138000000.00,40682000000.00,,456000000.00,,,1.4400,1.4400,-2099000000.00,,,39039000000.00,38583000000.00,456000000.00,,
603,600000,XSHG,2016-10-29,2016-09-30,2015-09-30,Q3,9,1,108632000000.00,82529000000.00,170532000000.00,88003000000.00,21222000000.00,22274000000.00,1052000000.00,498000000.00,139000000.00,3000000000.00,-869000000.00,,,2252000000.00,,,60271000000.00,6701000000.00,22109000000.00,30950000000.00,511000000.00,,,,,48361000000.00,688000000.00,59000000.00,,48990000000.00,11515000000.00,,,37475000000.00,37162000000.00,,313000000.00,,,1.8110,1.8110,2095000000.00,,,39570000000.00,39257000000.00,313000000.00,,
603,600000,XSHG,2013-10-31,2013-09-30,2012-09-30,Q3,9,1,60830000000.00,53981000000.00,111879000000.00,57898000000.00,6109000000.00,6518000000.00,409000000.00,-165000000.00,83000000.00,50000000.00,584000000.00,,,271000000.00,,,26779000000.00,4604000000.00,17084000000.00,4898000000.00,193000000.00,,,,,34051000000.00,177000000.00,20000000.00,,34208000000.00,7968000000.00,,,26240000000.00,26126000000.00,,114000000.00,,,1.4010,1.4010,272000000.00,,,26512000000.00,26398000000.00,114000000.00,,
603,600000,XSHG,2010-08-30,2010-06-30,2009-06-30,S1,6,1,16677371140.63,15136737771.22,29642511010.99,14505773239.77,1065424629.91,1299383059.57,233958429.66,195360658.52,26439158.92,33046836.41,172100902.26,,,74700342.31,,,7706009060.00,1392995974.22,4263300918.99,1919965123.05,129747043.74,,,,,8971362080.63,22585553.29,9876820.69,,8984070813.23,2202698784.40,,,6781372028.83,6780691306.07,,680722.76,,,.6600,.6600,-349459644.18,,,6431912384.65,6431231661.89,680722.76,,
603,600000,XSHG,2011-03-30,2010-12-31,2009-12-31,A,12,1,36823932168.81,33538388090.24,60190044233.55,26651656143.31,2206966238.82,2720419162.60,513452923.78,413115651.42,70245126.23,12415560.45,430627289.96,,,222419337.92,,,19645558467.25,2825810821.25,13253480395.38,3182159724.63,384107525.99,,,,,17178373701.56,171545739.11,53894940.41,,17296024500.26,4080887264.31,,,13215137235.95,13216581122.35,,-1443886.40,,,1.2500,1.2500,-467540246.00,,,12747596989.95,12749040876.35,-1443886.40,,
603,600000,XSHG,2016-04-07,2015-12-31,2014-12-31,A,12,1,123181000000.00,98183000000.00,212015000000.00,113832000000.00,21346000000.00,22321000000.00,975000000.00,-262000000.00,82000000.00,2262000000.00,-53000000.00,,,1705000000.00,,,61430000000.00,8147000000.00,28475000000.00,24193000000.00,615000000.00,,,,,61751000000.00,443000000.00,164000000.00,,62030000000.00,14670000000.00,,,47360000000.00,47026000000.00,,334000000.00,,,2.5210,2.5210,6119000000.00,,,53479000000.00,53145000000.00,334000000.00,,
603,600000,XSHG,2017-08-30,2017-06-30,2017-06-30,S1,6,1,83354000000.00,51803000000.00,118593000000.00,66790000000.00,24154000000.00,26257000000.00,2103000000.00,6138000000.00,65000000.00,-2172000000.00,2160000000.00,,,1271000000.00,,,47374000000.00,741000000.00,19236000000.00,27170000000.00,227000000.00,,,,,35980000000.00,813000000.00,42000000.00,,36751000000.00,8229000000.00,,,28522000000.00,28165000000.00,,357000000.00,,,.9700,.9700,-3985000000.00,,,24537000000.00,24181000000.00,356000000.00,,
603,600000,XSHG,2017-08-30,2017-06-30,2016-06-30,S1,6,1,82172000000.00,55115000000.00,108144000000.00,53029000000.00,22288000000.00,23248000000.00,960000000.00,3710000000.00,95000000.00,798000000.00,-1183000000.00,,,1444000000.00,,,46933000000.00,3550000000.00,16728000000.00,26512000000.00,143000000.00,,,,,35239000000.00,109000000.00,26000000.00,,35322000000.00,8282000000.00,,,27040000000.00,26770000000.00,,270000000.00,,,.9500,.9500,-2556000000.00,,,24484000000.00,24214000000.00,270000000.00,,
2364,002142,XSHE,2011-04-27,2010-12-31,2009-12-31,A,12,1,4175506000.00,3553900000.00,5382437000.00,1828537000.00,451521000.00,521119000.00,69598000.00,14790000.00,,37611000.00,102106000.00,,,15578000.00,,,2422736000.00,272466000.00,1727595000.00,421769000.00,906000.00,,,,,1752770000.00,15915000.00,18970000.00,,1749715000.00,292269000.00,,,1457446000.00,1457446000.00,,,,,.5800,.5800,-20467000.00,,,1436979000.00,1436979000.00,,,
2364,002142,XSHE,2012-10-29,2012-09-30,2011-09-30,Q3,9,1,5706374000.00,4888794000.00,10349130000.00,5460336000.00,650324000.00,740841000.00,90517000.00,-27019000.00,,-203520000.00,384695000.00,,,13100000.00,,,2764872000.00,390780000.00,2004047000.00,367934000.00,2111000.00,,,,,2941502000.00,206316000.00,10160000.00,,3137658000.00,580967000.00,,,2556691000.00,2556691000.00,,,,,.8900,.8900,-15837000.00,,,2540854000.00,2540854000.00,,,
2364,002142,XSHE,2014-04-26,2014-03-31,2013-03-31,Q1,3,1,2937207000.00,2703736000.00,5951606000.00,3247869000.00,359320000.00,396582000.00,37262000.00,-221909000.00,,-135000.00,88589000.00,,,7606000.00,,,1358598000.00,210245000.00,925275000.00,223062000.00,16000.00,,,,,1578609000.00,8814000.00,2552000.00,,1584871000.00,315338000.00,,,1269533000.00,1269533000.00,,,,,.4400,.4400,-8447000.00,,-1000.00,1261085000.00,1261085000.00,.00,,
2364,002142,XSHE,2013-04-24,2013-03-31,2012-03-31,Q1,3,1,2402595000.00,2053475000.00,4078587000.00,2025112000.00,250266000.00,280874000.00,30608000.00,16247000.00,,250023000.00,-180193000.00,,,12777000.00,,,1099491000.00,153458000.00,766030000.00,180000000.00,3000.00,,,,1000.00,1303105000.00,4512000.00,1694000.00,,1305923000.00,272284000.00,,,1033639000.00,1033639000.00,,,,,.3600,.3600,-22473000.00,,,1011166000.00,1011166000.00,,,
2364,002142,XSHE,2016-08-29,2016-06-30,2015-06-30,S1,6,1,9007461000.00,7598074000.00,15679762000.00,8081688000.00,1743056000.00,1938343000.00,195287000.00,-70329000.00,,-97524000.00,-181109000.00,,,15293000.00,,,4569925000.00,506422000.00,2708783000.00,1348224000.00,6496000.00,,,,,4437536000.00,8797000.00,9430000.00,,4436903000.00,869453000.00,,,3567450000.00,3551700000.00,,15750000.00,,,.9100,.9100,372515000.00,,,3939965000.00,3924249000.00,15716000.00,,
2364,002142,XSHE,2013-04-24,2012-12-31,2011-12-31,A,12,1,7966133000.00,6832988000.00,14554602000.00,7721614000.00,719131000.00,849596000.00,130465000.00,101049000.00,,-218735000.00,470598000.00,,,61102000.00,,,4121564000.00,551735000.00,2897907000.00,636286000.00,35636000.00,,,,,3844569000.00,213770000.00,23058000.00,,4035281000.00,781771000.00,,,3253510000.00,3253510000.00,,,,,1.1300,1.1300,160682000.00,,,3414192000.00,3414192000.00,,,
2364,002142,XSHE,2011-10-28,2011-09-30,2010-09-30,Q3,9,1,4154536000.00,3682558000.00,6281532000.00,2598974000.00,345678000.00,418687000.00,73009000.00,-11499000.00,,-222418000.00,225230000.00,,,134987000.00,,,2026258000.00,299638000.00,1535059000.00,191469000.00,92000.00,,,,,2128278000.00,162036000.00,7576000.00,,2282738000.00,404852000.00,,,1877886000.00,1877886000.00,,,,,.7500,.7500,22600000.00,,,1900486000.00,1900486000.00,,,
2364,002142,XSHE,2015-04-28,2015-03-31,2014-03-31,Q1,3,1,3529709000.00,3141794000.00,6757313000.00,3615519000.00,642247000.00,684159000.00,41912000.00,47904000.00,,670680000.00,-981577000.00,,,8661000.00,,,1657532000.00,202949000.00,1114197000.00,340356000.00,30000.00,,,,,1872177000.00,1074000.00,2449000.00,,1870802000.00,369004000.00,,,1501798000.00,1502152000.00,,-354000.00,,,.5200,.5200,334063000.00,,,1835861000.00,1836193000.00,-332000.00,,
2364,002142,XSHE,2015-04-28,2014-12-31,2013-12-31,A,12,1,12761479000.00,11258689000.00,23494890000.00,12236201000.00,1619336000.00,1795828000.00,176492000.00,120799000.00,,-154182000.00,-114378000.00,,,31215000.00,,,6701448000.00,771271000.00,4448668000.00,1480052000.00,1457000.00,,,,,6060031000.00,32983000.00,41635000.00,,6051379000.00,1204114000.00,,,4847265000.00,4847071000.00,,194000.00,,,1.6800,1.6800,-736382000.00,,,4110883000.00,4110688000.00,195000.00,,
2364,002142,XSHE,2018-04-28,2018-03-31,2018-03-31,Q1,3,1,6581443000.00,3906989000.00,9664977000.00,5757988000.00,1512522000.00,1660640000.00,148118000.00,1852906000.00,,-1362110000.00,578058000.00,78449000.00,4965000.00,9664000.00,,,3872464000.00,53132000.00,2240932000.00,1576500000.00,1900000.00,,,,,2708979000.00,5503000.00,10880000.00,,2703602000.00,-127801000.00,,,2831403000.00,2821902000.00,,9501000.00,,,.5600,.5600,499566000.00,,,3330969000.00,3321584000.00,9385000.00,,
2364,002142,XSHE,2018-04-28,2018-03-31,2017-03-31,Q1,3,1,6433416000.00,4805944000.00,9257793000.00,4451849000.00,1657900000.00,1782529000.00,124629000.00,-149476000.00,,-363694000.00,474089000.00,,,8653000.00,,,3573258000.00,24866000.00,1923869000.00,1622715000.00,1808000.00,,,,,2860158000.00,1015000.00,12469000.00,,2848704000.00,486842000.00,,,2361862000.00,2359215000.00,,2647000.00,,,.4600,.4600,-1040985000.00,,,1320877000.00,1331329000.00,-10452000.00,,
2,000001,XSHE,2017-08-11,2017-06-30,2017-06-30,S1,6,1,54073000000.00,37361000000.00,71648000000.00,34287000000.00,15748000000.00,17869000000.00,2121000000.00,739000000.00,,17000000.00,52000000.00,,,95000000.00,61000000.00,,37605000000.00,503000000.00,13386000000.00,23716000000.00,,,,,,16468000000.00,15000000.00,51000000.00,,16432000000.00,3878000000.00,,,12554000000.00,12554000000.00,,,,,.6800,.6800,316000000.00,,,12870000000.00,12870000000.00,,,
2,000001,XSHE,2014-04-24,2014-03-31,2013-03-31,Q1,3,1,10802000000.00,8707000000.00,20246000000.00,11539000000.00,1805000000.00,2029000000.00,224000000.00,240000000.00,,21000000.00,15000000.00,,,14000000.00,,,6085000000.00,855000000.00,4184000000.00,1046000000.00,,,,,,4717000000.00,3000000.00,2000000.00,,4718000000.00,1129000000.00,,,3589000000.00,3589000000.00,,,,,.4400,.4400,371000000.00,,,3960000000.00,3960000000.00,,,
2,000001,XSHE,2014-08-14,2014-06-30,2013-06-30,S1,6,1,23426000000.00,18528000000.00,43226000000.00,24698000000.00,4376000000.00,4891000000.00,515000000.00,510000000.00,17000000.00,-76000000.00,23000000.00,,,65000000.00,,,13532000000.00,1824000000.00,9106000000.00,2602000000.00,,,,,,9894000000.00,18000000.00,6000000.00,,9906000000.00,2375000000.00,,,7531000000.00,7531000000.00,,,,,.7700,.7700,84000000.00,,,7615000000.00,7615000000.00,,,
