gpdm,real,pred,Îó²î
603883,2210763292,2127646663,0.037596349
603885,3608959572,3113989332,0.137150397
603901,301609655.7,339759107.7,0.126486176
603918,86038001.84,85013204.47,0.011910985
603936,432998646.7,458916861.8,0.059857497
603939,1481632029,1386688343,0.064080476
603959,178927282.9,78649602.95,0.560438175
603968,513738894.3,520667027.5,0.013485709
603979,634407236.1,524129405.7,0.173828141
603996,1733902401,1130724159,0.347873238
603999,138004432.6,108868584.4,0.211122554
002793,195968078.4,246893270.6,0.259864732
002795,131877880.5,128525921.5,0.025417143
002796,269553165.7,127689803.4,0.526290841
002798,756518436.4,91206404.41,0.879439284
002800,139891057.7,342480058.6,1.448191215
002801,124603699.2,141583041.1,0.136266756
002802,110606491.4,91864809.58,0.169444683
002803,422428373.5,370607738.6,0.122673187
002806,105572551.8,97274684.86,0.078598715
002809,167087206.6,177241126.7,0.060770183
002810,173220460.5,157436587,0.091120145
002811,453396166.3,387740728.5,0.144808101
002812,241492290.9,260972161.4,0.080664565
002813,207307824.6,219994436.2,0.061196974
002816,56282810.8,42924008.61,0.237351369
002817,75303393.11,76688972.57,0.018399961
002818,328241076.4,300526222.5,0.084434447
002819,164337923.7,141514141.7,0.138883232
002820,155140771,160357205.8,0.033623881
002821,363656523.3,290097601.3,0.202275821
002822,798106550,724297532.3,0.092480155
002823,354161703.6,383887650.3,0.083933261
002824,205665798.4,204341870.6,0.006437277
002825,173769199.8,154886106.7,0.108667664
002826,90734178.49,78426722.21,0.135643001
002827,59136350.53,76984903.07,0.301820325
002828,9572206.19,6996886.788,0.269041363
002829,80007843.72,35101000.01,0.561280515
002832,370405673.8,356239458.9,0.038245135
002833,258310626.9,274292792.2,0.061871885
002835,122831437,103534674.2,0.157099544
002836,39898070.03,40640215.56,0.018601038
002837,137047041,153912216.6,0.123061216
002840,1265188913,1415242547,0.118601762
002841,2660383465,1619010289,0.391437246
002842,339108702.4,260612024.6,0.231479397
002845,612302895.3,1051384081,0.717098007
002846,158516049.3,111284870.3,0.297958341
002847,238287056.6,226192754.8,0.050755177
002848,165490134.5,254926087.6,0.540430724
002857,15599544.43,20771778.92,0.331563176
300474,61328418.59,64482908.12,0.051436016
300502,177508928.3,244353405.7,0.376569664
300503,97721181.17,90444100.89,0.074467789
300508,51316744.4,57208879.93,0.114818966
300509,119174235.8,108415026.2,0.090281339
300510,149887366.7,165201028.7,0.102167797
300511,541835745.3,282064279.9,0.479428439
300512,150864333.5,148329554,0.016801715
300513,41916641.56,19482307.45,0.535213063
300515,33620906.12,36701387.45,0.091623983
300516,78748331.99,46806129.45,0.405623862
300517,41845988.16,56832393.53,0.358132429
300518,63347820.03,47386249.49,0.251967164
300519,84335266.64,85675588.73,0.015892783
300520,120528241.5,114414837.6,0.050721754
300521,31857746.61,35098287.53,0.101719088
300522,72768361.54,66451721.75,0.086804755
300523,103629196.4,13401172.65,0.870681496
300525,39875284.62,42584351.45,0.067938495
300526,103180611.3,88359761.47,0.143639872
300527,325423987.1,347383647.6,0.067480153
300528,490692394.5,343284694.6,0.30040755
300529,206554436.2,177978619.7,0.138345208
300530,33210631.81,33200859.13,0.000294264
300531,122440156.8,77759822.88,0.364915687
300533,58776976.41,62600748.82,0.065055616
300534,57870748.98,56504441.03,0.023609647
300535,71598078.48,77985946.33,0.089218426
300536,81241502.93,63933053.22,0.213049354
300537,137572810.8,60024448.1,0.5636896
300538,284417135.4,261488830.5,0.080615062
300539,109806914.3,125453649.4,0.142493168
300540,35386094.91,12756310.54,0.639510645
300541,98136087.8,94821366.47,0.033776783
300542,91613991.68,87597453.5,0.043841973
300543,230520943.3,307305721.1,0.333092416
300545,117491098.4,121655069.4,0.035440737
300547,153810751.8,157562261.4,0.024390425
300548,72474305.03,88388045.33,0.219577687
300549,93929479.51,134469717.6,0.431602925
300550,48587973.41,44859955.98,0.076727165
300551,21543409.74,15606539.01,0.275577116
300552,75161932.26,66776397.71,0.111566245
300553,28880307.93,23294017.32,0.193429053
300555,70127997.16,74481066.55,0.062073203
300556,84536258.65,76953850.72,0.089694151
300557,4692826.41,27453669.95,4.850135409
300558,284615012.7,241646835.9,0.150969467
300559,39976252.35,17058644.95,0.573280537
300560,113941307.5,119757960.5,0.051049555
300561,52064242.77,48538083.21,0.067727088
300562,143629926,192766397.6,0.342104692
300563,84829348.55,77365819.1,0.087982869
300565,126831171.5,107518178.2,0.152273239
300566,176864411.3,126277924,0.286018464
300568,171703944.2,119867788,0.301892635
300569,134669982.7,128929656.9,0.042625132
300570,138173952.9,128145991.2,0.072574907
300571,233838286.4,321703243.6,0.375750945
300572,82244273.84,89674651.3,0.090345225
300573,88920919.36,86693753.31,0.025046593
300575,415131216.9,458858662.2,0.105334033
300576,91478147.92,86967922.75,0.049303853
300577,415794811.3,291931718.6,0.297894753
300578,56331732.74,64505906.42,0.145107798
300579,85143073.21,76202366.21,0.105008037
300580,176668179,177181273.6,0.002904284
300581,17424444.46,30956171.72,0.776594473
300582,220105482.2,149761270.4,0.319593184
300583,240680202.7,103070932.6,0.571751513
300584,163600239.7,127722181.1,0.219303215
300585,92968142.81,95991129.66,0.032516373
300586,117913885.8,84878874.31,0.280162181
300587,42684796.39,29718465.25,0.30376931
300588,49799822.6,177454870.5,2.563363507
300589,55313022.98,65162808.27,0.178073531
300590,74578395.6,89241697.07,0.196615941
300591,97312506.2,66940834.67,0.312104504
300592,69045412.34,53039243.77,0.231820885
300595,77228614.27,77425164.46,0.002545044
300596,323360252,385178277.4,0.191173854
300597,67808770.54,71527257.55,0.054837847
300598,112462688.7,113428217.3,0.008585324
300599,362803868.7,315638754.8,0.130001684
300600,88833928.68,107510627,0.210242849
300601,403309457.7,307141272.5,0.238447632
300602,244238920.8,256158252.8,0.048801935
300603,88053909.47,254520409.2,1.89050663
300605,50786333.7,50799465.39,0.000258567
300606,85282084.59,63085414.83,0.260273537
300607,178754968,229925467.2,0.286260571
300608,71949261.36,62912114.05,0.125604449
300609,24173626.4,15212601.21,0.370694286
300610,182338035.9,172629004.1,0.05324743
300611,109840933.3,104162457,0.05169727
300612,88973378.55,97929261.28,0.100658004
300615,41299802.39,59021480.22,0.429098369
300623,120378354,112793028,0.063012375
300631,46015898.53,52596601.13,0.143009325
300633,230853656,186612053.6,0.191643499
600936,588408437.5,510731719.5,0.132011564
600996,578059076.9,404735255.8,0.299837556
601020,234469876.6,61853910.83,0.73619677
601212,10467596134,5592472092,0.465734824
601500,974382413.1,984589707.2,0.010475655
601595,298862407.6,252201047.1,0.156129909
601811,1584603345,1546520658,0.024032946
601858,303580799.1,288887931.4,0.048398541
601882,294179933.6,327101817.9,0.111910707
601966,3512071645,3374391799,0.03920189
603016,95019060.19,80342874.15,0.15445518
603027,245352015.5,321526453.4,0.31046999
603028,121859704.2,120316498.2,0.012663792
603029,51349713.22,31886678.6,0.379029081
603031,532427997.3,529646559.8,0.005224063
603032,32307732.03,37003696.61,0.145351106
603033,220999088.8,236380756.9,0.069600595
603035,339273937.8,323762253.8,0.045720235
603036,41782968.54,39367066.5,0.057820259
603037,151007790.4,148652706.7,0.015595777
603038,123242227.2,125378864.9,0.017336896
603039,156860048.4,163352506,0.041390128
603040,69881382,67766004.44,0.030270975
603058,118103512.2,80772639.43,0.316086051
603060,172354512,169899047.3,0.014246594
603067,348504740.9,349268782.5,0.002192342
603069,312078230.4,323104701.7,0.035332395
603089,200156861.9,227431033.1,0.136263983
603090,99890569.85,115015250.1,0.151412493
603098,434978711.8,227075676.9,0.477961402
603101,974600081.8,859416664.3,0.118185315
603131,153965118.7,149955711.2,0.026041012
603159,145219954.6,150282835.8,0.034863537
603160,571287633.6,1169875871,1.047787843
603165,428009579.6,803047902.4,0.876238151
603177,111529223.9,133441911.9,0.196474855
603178,349870547,459749534.7,0.314056123
603186,369016627,387739041.3,0.050735964
603189,32292884.33,29699752.61,0.080300406
603203,99819315.4,95331139.55,0.044963
603208,199205635.4,218055031.4,0.094622805
603218,449394387,379456995.4,0.155625868
603228,985420742.1,1147720238,0.16470071
603238,188111412,122394466.1,0.349351191
603239,190708719.5,240853713.9,0.262940229
603258,100491358.9,103565672.3,0.030592814
603260,2245498505,1446375860,0.355877612
603266,206755890.9,223855195,0.082702863
603298,1854129232,2065208102,0.113842588
603313,611220106,652888033.3,0.068171722
603319,218189684.8,253014610.7,0.159608489
603322,216097877.7,189489446.4,0.123131387
603330,127638623.1,105405505.7,0.174188007
603336,160918454.8,153547564.9,0.045805125
603337,1070100041,1089181912,0.017831857
603339,236230014.7,307447552.2,0.301475397
603345,956395409.6,934982891.2,0.022388772
603358,773737871.7,653260186.9,0.155708657
603360,125812066.6,102416827.1,0.185953861
603389,76616120.97,92172999.3,0.203049673
603393,329315225.9,305767440.2,0.071505305
603416,116348530,122808457.3,0.055522208
603421,272247620.4,194946445.5,0.283937008
603429,96436926.46,61132222.43,0.366091137
603444,380011277.2,345172141.1,0.091679216
603515,1482757715,1457705586,0.016895632
603517,964735614.3,1004602727,0.041324392
603528,138589168.1,70952598.46,0.488036479
603556,496773123.5,707040282.6,0.423265972
603559,77050281.67,62282452.26,0.191664834
603569,1212596449,1357799811,0.119745825
603577,194917580.2,187621347.5,0.0374324
603579,602908308,545632352,0.094999447
603585,380358194.9,378045623.9,0.006079982
603603,634209580.4,419475281,0.338585707
603615,189776094.6,189664451.3,0.00058829
603626,448364022.7,410905541,0.083544798
603628,136874284.6,108249123.2,0.209134692
603633,100281756,83298878.67,0.169351615
603637,72483512.45,26508365.41,0.634284205
603638,216849112.4,222601953,0.026529233
603639,532888795.6,571206088.3,0.071904857
603656,90824566.25,77043746.37,0.151730093
603658,415596659.7,346791950.3,0.165556454
603660,469211845.4,416406798,0.112539886
603663,144793028.2,127615543.3,0.118634751
603667,296071780.6,281747759,0.048380233
603668,247435641.7,228048393.1,0.078352692
603677,291952490.7,327808254.4,0.122813693
603689,806950967.8,885360960.7,0.097168225
603690,73526175.78,76651603.68,0.04250769
603708,3260913392,3238723684,0.006804752
603716,260050083.3,255176491.9,0.018740972
603726,345783556.5,421336258.8,0.218497094
603727,25525013.4,40361067.55,0.581235901
603737,388872723.4,446250868.9,0.147549936
603738,140474102.4,141161554.9,0.004893803
603779,223262308.7,214794585.2,0.037927242
603798,283372121.9,302762166.1,0.068426082
603816,1852336552,1787116110,0.035209823
603817,88574280.47,85552195.6,0.034119214
603819,203649735.9,191840658.4,0.057987197
603823,386509598.4,357929253,0.073944724
603839,391243047.1,355971789.4,0.090151782
603843,599579195.7,121008614.9,0.798177429
603858,2430784526,2732722474,0.124214197
603859,65027846.61,8738907.12,0.865612848
603868,884748834.4,1070799132,0.210286004
603877,1736669653,1714032543,0.013034782
603878,394584208.3,254338354.9,0.355426929
603881,150836919.3,146906103,0.026060041
603886,272760202.6,315022297.7,0.154942307
603887,233194257.4,234034816.5,0.003604545
603888,245171777.1,206560034.2,0.157488531
603900,519295781.5,645861032.1,0.243724781
603909,76835348.11,64852243.25,0.15595823
603919,487318441,462163302.2,0.051619509
603928,373519665.5,362553039.1,0.029360238
603929,616879005.7,477070227.7,0.226638898
603955,90705352.57,71141673.91,0.215683839
603958,396883869.5,345268080.5,0.130052625
603966,118247789.4,93932275.52,0.205631869
603977,118676043.3,115120946.5,0.029956313
603986,541516604.1,452370256.2,0.16462348
603987,318844022.7,288427508.1,0.09539622
603990,36379413.4,33076790.86,0.090782732
001979,9163124896,5930597226,0.352775686
002774,150419983.3,166524689,0.107064935
002849,155010507.1,110002454.8,0.290354849
002850,390314841.2,404726955.8,0.036924332
002852,837596570.2,755813308.9,0.097640397
002853,183239175.3,132826805.4,0.275117861
002855,368572039.9,282394213.7,0.23381542
002856,185839912.9,151422641.7,0.18519849
002858,40321431.87,13398154.03,0.667716313
002859,259974482,236325097.3,0.0909681
002860,91432407.37,81273955.66,0.111103404
002861,162928923.2,139447543.4,0.144120389
002862,78482472.7,80309131.33,0.023274733
002863,599745808.4,525028831.2,0.124581074
002865,274605869.8,302316964.1,0.100912243
002866,179549741.6,141906447,0.20965385
002867,937671598.2,1058669791,0.12904112
002868,89333016.72,90813950.78,0.016577679
002869,150586516.8,184381048.6,0.224419373
002870,178147246.5,191473892.2,0.074806914
002871,58815992.18,57028115.92,0.030397791
002872,621078286.3,534077097.7,0.140080873
002873,156411465.2,165437045.7,0.057704085
002875,304106333.9,249842605.3,0.178436693
002876,160443321.7,168396895.8,0.049572484
002877,77192737.11,74414984.61,0.035984635
002878,203228019.5,125272030.9,0.383588783
002879,131918240.6,114135878.1,0.13479836
002880,131048503.6,148491603,0.133104148
002881,121295062.9,124975730.4,0.030344743
002882,559120719.2,479236156.4,0.14287534
002883,59763264.95,46731858.76,0.21805044
002884,226202603.4,209895712.6,0.072089758
002885,306037656.9,226985589.8,0.258308301
002886,170591530.9,138842676.7,0.186110378
002887,89117861.85,105176845.5,0.180199382
002888,64148532.63,54366765.17,0.152486223
002890,73122543.79,98149735.92,0.342263696
002891,276891418.5,216738806.4,0.217242601
002892,140025740.2,122483069.7,0.125281755
002893,554470351.1,516684604,0.068147462
002895,220681721.6,237831469.8,0.07771259
300514,104796137.1,96560077.08,0.078591255
300554,138575317.4,57085539.08,0.588054062
300604,45541970.48,26499085.65,0.418139238
300613,86324304.44,116215305.1,0.34626402
300616,1101424105,1050823718,0.045940875
300617,77943898.67,85698522.28,0.099489809
300618,737340525,307643478.9,0.582766078
300619,102073396.3,86131442.76,0.156181279
300620,62674852.62,53942630.79,0.139325766
300621,509245982.7,341844475.2,0.328724257
300622,128785364.6,121836301,0.053958489
300625,439356361.8,374490708.3,0.147637907
300626,184974996,154861611.4,0.162797055
300627,155185216.1,135250943.7,0.128454713
300628,412423021.7,474145155.4,0.149657343
300630,93954844.06,58756166.89,0.37463398
300632,115974387.6,130775126.8,0.127620757
300635,104218421.9,87998378.46,0.155635089
300636,71772762.54,71039193.66,0.010220714
300637,116503465.7,90315807.82,0.224780076
300638,213852844.7,150586791,0.295839196
300639,106936064.5,104513812.2,0.022651407
300640,132951086.1,143908156.2,0.082414295
300641,290583954.2,287522772.2,0.010534587
300642,53428703.11,56544947.32,0.058325283
300643,61310526.84,64227900.44,0.047583568
300645,62912298.89,52190131.86,0.17043038
300647,118516696.4,71062719.84,0.400399083
300648,47436906.92,60002426.77,0.264889106
300649,183020377.7,41808780.28,0.771562157
300650,68790670.14,57786254.43,0.159969596
300651,42529724.58,38541732.09,0.093769535
300652,105803290,119334292.8,0.127888299
300653,47179561.64,43326793,0.081661815
300655,161918844,110999994,0.314471427
300656,28797289.87,26178588.07,0.090935703
300657,328709201.1,478971826.6,0.457129357
300658,158243792.2,225953317.5,0.427881084
300659,39439577.78,48231760.39,0.222927909
300660,556628105.6,550589499.4,0.010848547
300661,133151665,100182802.3,0.247603834
300662,314680578.2,302061003.5,0.040102808
300663,73064790.87,64363725.96,0.119086975
300665,32951932.55,30868248.35,0.063234052
300666,138635560.3,152314244.6,0.098666492
300667,24092488.62,29189465.78,0.211558766
300668,62383983.31,63597960.43,0.019459756
300669,45108410.16,45742700.06,0.014061455
300670,53965489.28,42932789.08,0.204439918
300671,103551914.3,105586950.7,0.01965233
300672,30966596.38,32648236.1,0.054304958
300673,160660479.3,107001868.3,0.333987619
300675,43519507.05,49997370.54,0.148849652
300676,516316049.5,466099936.9,0.097258477
300677,423839633.8,397898042.5,0.061206148
300678,43903521.62,26766530.97,0.39033294
300679,274387377.8,319312237.8,0.163727867
300680,26141367,37481273.65,0.433791647
300681,150784402.7,134459256.4,0.108268136
300682,54938383.59,61132719.13,0.112750597
300683,131749849.3,169881516.6,0.289424751
300685,88902671.24,61949217.81,0.303179343
300686,134773055,130992596.5,0.028050551
300687,155013296.7,189846414.2,0.224710513
300688,26218822.93,25303693.58,0.034903525
300689,69647255.37,66928836.1,0.039031248
300690,90631143.08,99166538.65,0.094177291
300692,50104613.22,34464750.71,0.312144162
300693,112388167.3,133615056.3,0.188871209
300695,119125613.1,110878083.4,0.069233891
300696,18907515.15,17349960.35,0.082377551
601366,3075234863,2916296809,0.051683225
601619,227817003.8,178498165.9,0.216484446
601949,663132060.8,627527793,0.053691067
601952,910642718.3,876900692.4,0.037052979
603041,79307932.58,82857255.07,0.044753688
603042,319596542.7,284111152.8,0.111031833
603043,444580084.1,385016977.3,0.133976102
603050,113089008.7,152424771.7,0.347830116
603063,124503347.5,311460729.5,1.501625343
603078,83340896.77,79087175.1,0.051040028
603081,300216746.8,254026286,0.153857043
603086,311983427.5,325551645.3,0.043490187
603096,209541391.2,214330721.5,0.022856249
603113,1865944182,2299341875,0.232267234
603129,429962103.5,399396649.1,0.071088717
603133,109520348.7,144605324.8,0.320351208
603138,102351355.1,105236200.6,0.028185709
603139,75046140.19,58986220.41,0.21400061
603179,972367766.5,1751162671,0.800926287
603180,261955188.5,272141351.5,0.038885136
603181,377471582.6,353366674.6,0.063858868
603183,94024206.83,90577826.78,0.036654178
603196,276197644.5,237403165.2,0.140459124
603200,78350436.44,71784059.32,0.083807793
603226,169718263.1,133359122.3,0.214232341
603229,49879021.96,47050691.26,0.056703812
603232,56963694.71,47833021.03,0.160289351
603233,2033957621,1996852263,0.018242935
603269,119192073.4,109215083.1,0.083705149
603277,280992635.6,287014522,0.021430762
603286,70388254.84,65597355.46,0.068063903
603303,896707204.2,1132332407,0.262767157
603305,214614687.9,193647122.4,0.097698651
603316,137813949,166563308.2,0.208609938
603320,157287289.3,149229750.7,0.051228161
603326,150798213.9,158439215.4,0.050670371
603331,193154259.9,194526343,0.007103561
603335,205199340.6,224316120.2,0.093161993
603357,415516925.1,292676276.9,0.29563332
603380,200829567.3,177623319.5,0.115551949
603383,29065193.9,27543978.21,0.052338054
603385,654212782.4,639950782.2,0.021800247
603387,143598125.5,92474345.06,0.356019832
603388,137324540,94491200.77,0.311913219
603458,441443185.3,394674397.9,0.105945202
603488,50051941.1,51263291.49,0.024201866
603496,99074331.16,72917469.87,0.264012494
603501,820275831.3,401346863.9,0.51071719
603505,98951412.39,62871014.39,0.364627418
603533,466618514,477650716.9,0.023642874
603535,206465894.6,171253033.5,0.170550498
603536,193969401.2,166992028.5,0.139080559
603538,154703206.1,145459735.9,0.0597497
603557,265836874.2,255461637.3,0.039028584
603578,85804297.94,78316333.34,0.087267943
603580,39843210.29,34655863.71,0.130193991
603586,322210000.9,408865126.6,0.268939901
603595,294926491,94845296.91,0.678410384
603602,77402062.18,65992217.39,0.147410088
603612,918626346.8,623097711.8,0.321707118
603617,189513855.3,201292258,0.062150615
603619,453043693.7,374784745.4,0.172740399
603630,220891978,234852005.1,0.063198434
603659,573098881.1,404164744.2,0.294773105
603665,203078329.1,175574769.3,0.135433258
603676,154269989.3,77808080.91,0.495636959
603679,127700675.3,70916604.26,0.444665393
603707,435640558.7,223640039.7,0.486640913
603728,377673560.4,429637696.9,0.137590083
603730,861274421.4,733022207.7,0.148909814
603757,240444692.8,203272342.8,0.154598338
603758,202690514.8,321735427.5,0.58732355
603768,514228577.2,616330860.3,0.198554276
603776,180149855.8,193466498,0.073919805
603787,580857313.2,695006530,0.196518515
603797,53400773.19,39274296.75,0.264536927
603801,393699752.7,371505821.2,0.056372734
603803,452448108.3,478847570.2,0.058348044
603811,123030509.2,82311022.42,0.330970643
603825,2013711890,1460283664,0.274829894
603826,118063462.2,119923439.1,0.015754043
603833,1906231544,1831626671,0.039137361
603855,286791696.1,178396967.7,0.3779563
603860,24432357.96,23164834.35,0.05187889
603879,102354988.8,109011892.4,0.065037412
603896,126515132.7,87487217.56,0.308484165
603903,90349699.94,83196774.61,0.079169331
603906,345547602.4,405170206.1,0.172545268
603908,153279634.8,163292352.6,0.065323211
603920,467705287.7,449580695.1,0.038752165
603926,186890755,192793759.3,0.03158532
603933,456190231,445839309.1,0.022689925
603938,281469263.2,263239771.1,0.06476548
603960,95037767.91,74244484.69,0.218789684
603976,156233939.8,132977333.6,0.14885758
603978,210200456,216919990.7,0.03196727
603980,615321161,649168714.5,0.055007947
603985,217303685.4,176703019.1,0.18683837
603991,98601075.22,68382277.85,0.306475333
